,X,Y,Z,val,coord
52,0.40816326530612246,9.795918367346939,5.1020408163265305,0.0,0
53,0.6122448979591837,9.795918367346939,5.1020408163265305,0.0,0
54,0.8163265306122449,9.795918367346939,5.1020408163265305,0.0,0
55,1.0204081632653061,9.795918367346939,5.1020408163265305,0.0,0
56,1.2244897959183674,9.795918367346939,5.1020408163265305,0.0,0
57,1.4285714285714286,9.795918367346939,5.1020408163265305,0.0,0
58,1.6326530612244898,9.795918367346939,5.1020408163265305,0.0,0
59,1.836734693877551,9.795918367346939,5.1020408163265305,0.0,0
60,2.0408163265306123,9.795918367346939,5.1020408163265305,0.0,0
61,2.2448979591836737,9.795918367346939,5.1020408163265305,0.0,0
62,2.4489795918367347,9.795918367346939,5.1020408163265305,0.0,0
63,2.6530612244897958,9.795918367346939,5.1020408163265305,0.0,0
64,2.857142857142857,9.795918367346939,5.3061224489795915,0.0,0
65,3.0612244897959187,9.795918367346939,5.3061224489795915,0.0,0
66,3.2653061224489797,9.795918367346939,5.510204081632653,0.0,0
67,3.4693877551020407,9.795918367346939,5.510204081632653,0.0,0
68,3.673469387755102,9.795918367346939,5.714285714285714,0.0,0
69,3.8775510204081636,9.795918367346939,5.714285714285714,0.0,0
70,4.081632653061225,9.795918367346939,5.918367346938775,0.0,0
71,4.285714285714286,9.795918367346939,6.122448979591837,0.0,0
72,4.4897959183673475,9.795918367346939,6.326530612244898,0.0,0
73,4.6938775510204085,9.795918367346939,6.326530612244898,0.0,0
74,4.8979591836734695,9.795918367346939,6.530612244897959,0.0,0
75,5.1020408163265305,9.795918367346939,6.73469387755102,0.0,0
76,5.3061224489795915,9.795918367346939,6.938775510204081,0.0,0
77,5.510204081632653,9.795918367346939,7.142857142857143,0.0,0
78,5.714285714285714,9.795918367346939,7.142857142857143,0.0,0
79,5.918367346938775,9.795918367346939,7.346938775510204,0.0,0
80,6.122448979591837,9.795918367346939,7.551020408163265,0.0,0
81,6.326530612244898,9.795918367346939,7.551020408163265,0.0,0
82,6.530612244897959,9.795918367346939,7.755102040816327,0.0,0
83,6.73469387755102,9.795918367346939,7.959183673469388,0.0,0
84,6.938775510204081,9.795918367346939,7.959183673469388,0.0,0
85,7.142857142857143,9.795918367346939,7.959183673469388,0.0,0
86,7.346938775510204,9.795918367346939,7.959183673469388,0.0,0
87,7.551020408163265,9.795918367346939,8.16326530612245,0.0,0
88,7.755102040816327,9.795918367346939,8.16326530612245,0.0,0
89,7.959183673469388,9.795918367346939,8.16326530612245,0.0,0
90,8.16326530612245,9.795918367346939,8.16326530612245,0.0,0
91,8.36734693877551,9.795918367346939,8.16326530612245,0.0,0
92,8.571428571428571,9.795918367346939,8.16326530612245,0.0,0
93,8.775510204081632,9.795918367346939,8.16326530612245,0.0,0
94,8.979591836734695,9.795918367346939,8.16326530612245,0.0,0
95,9.183673469387756,9.795918367346939,8.16326530612245,0.0,0
96,9.387755102040817,9.795918367346939,8.16326530612245,0.0,0
97,9.591836734693878,9.795918367346939,8.16326530612245,0.0,0
98,9.795918367346939,9.795918367346939,8.16326530612245,0.0,0
99,10.0,9.795918367346939,8.16326530612245,0.0,0
100,0.0,9.591836734693878,5.1020408163265305,0.0,0
101,0.20408163265306123,9.591836734693878,5.1020408163265305,0.0,0
102,0.40816326530612246,9.591836734693878,5.1020408163265305,0.0,0
103,0.6122448979591837,9.591836734693878,5.1020408163265305,0.0,0
104,0.8163265306122449,9.591836734693878,5.1020408163265305,0.0,0
105,1.0204081632653061,9.591836734693878,5.1020408163265305,0.0,0
106,1.2244897959183674,9.591836734693878,5.1020408163265305,0.0,0
107,1.4285714285714286,9.591836734693878,5.1020408163265305,0.0,0
108,1.6326530612244898,9.591836734693878,5.1020408163265305,0.0,0
109,1.836734693877551,9.591836734693878,5.1020408163265305,0.0,0
110,2.0408163265306123,9.591836734693878,5.1020408163265305,0.0,0
111,2.2448979591836737,9.591836734693878,5.1020408163265305,0.0,0
112,2.4489795918367347,9.591836734693878,5.1020408163265305,0.0,0
113,2.6530612244897958,9.591836734693878,5.1020408163265305,0.0,0
114,2.857142857142857,9.591836734693878,5.3061224489795915,0.0,0
115,3.0612244897959187,9.591836734693878,5.3061224489795915,0.0,0
116,3.2653061224489797,9.591836734693878,5.510204081632653,0.0,0
117,3.4693877551020407,9.591836734693878,5.510204081632653,0.0,0
118,3.673469387755102,9.591836734693878,5.714285714285714,0.0,0
119,3.8775510204081636,9.591836734693878,5.714285714285714,0.0,0
120,4.081632653061225,9.591836734693878,5.918367346938775,0.0,0
121,4.285714285714286,9.591836734693878,6.122448979591837,0.0,0
122,4.4897959183673475,9.591836734693878,6.326530612244898,0.0,0
123,4.6938775510204085,9.591836734693878,6.530612244897959,0.0,0
124,4.8979591836734695,9.591836734693878,6.530612244897959,0.0,0
125,5.1020408163265305,9.591836734693878,6.73469387755102,0.0,0
126,5.3061224489795915,9.591836734693878,6.938775510204081,0.0,0
127,5.510204081632653,9.591836734693878,7.142857142857143,0.0,0
128,5.714285714285714,9.591836734693878,7.142857142857143,0.0,0
129,5.918367346938775,9.591836734693878,7.346938775510204,0.0,0
130,6.122448979591837,9.591836734693878,7.551020408163265,0.0,0
131,6.326530612244898,9.591836734693878,7.551020408163265,0.0,0
132,6.530612244897959,9.591836734693878,7.755102040816327,0.0,0
133,6.73469387755102,9.591836734693878,7.959183673469388,0.0,0
134,6.938775510204081,9.591836734693878,7.959183673469388,0.0,0
135,7.142857142857143,9.591836734693878,7.959183673469388,0.0,0
136,7.346938775510204,9.591836734693878,7.959183673469388,0.0,0
137,7.551020408163265,9.591836734693878,8.16326530612245,0.0,0
138,7.755102040816327,9.591836734693878,8.16326530612245,0.0,0
139,7.959183673469388,9.591836734693878,8.16326530612245,0.0,0
140,8.16326530612245,9.591836734693878,8.16326530612245,0.0,0
141,8.36734693877551,9.591836734693878,8.16326530612245,0.0,0
142,8.571428571428571,9.591836734693878,8.16326530612245,0.0,0
143,8.775510204081632,9.591836734693878,8.16326530612245,0.0,0
144,8.979591836734695,9.591836734693878,8.16326530612245,0.0,0
145,9.183673469387756,9.591836734693878,8.16326530612245,0.0,0
146,9.387755102040817,9.591836734693878,8.16326530612245,0.0,0
147,9.591836734693878,9.591836734693878,8.16326530612245,0.0,0
148,9.795918367346939,9.591836734693878,8.16326530612245,0.0,0
149,10.0,9.591836734693878,8.16326530612245,0.0,0
150,0.0,9.387755102040817,5.1020408163265305,0.0,0
151,0.20408163265306123,9.387755102040817,5.1020408163265305,0.0,0
152,0.40816326530612246,9.387755102040817,5.1020408163265305,0.0,0
153,0.6122448979591837,9.387755102040817,5.1020408163265305,0.0,0
154,0.8163265306122449,9.387755102040817,5.1020408163265305,0.0,0
155,1.0204081632653061,9.387755102040817,5.1020408163265305,0.0,0
156,1.2244897959183674,9.387755102040817,5.1020408163265305,0.0,0
157,1.4285714285714286,9.387755102040817,5.1020408163265305,0.0,0
158,1.6326530612244898,9.387755102040817,5.1020408163265305,0.0,0
159,1.836734693877551,9.387755102040817,5.1020408163265305,0.0,0
160,2.0408163265306123,9.387755102040817,5.1020408163265305,0.0,0
161,2.2448979591836737,9.387755102040817,5.1020408163265305,0.0,0
162,2.4489795918367347,9.387755102040817,5.1020408163265305,0.0,0
163,2.6530612244897958,9.387755102040817,5.1020408163265305,0.0,0
164,2.857142857142857,9.387755102040817,5.3061224489795915,0.0,0
165,3.0612244897959187,9.387755102040817,5.3061224489795915,0.0,0
166,3.2653061224489797,9.387755102040817,5.510204081632653,0.0,0
167,3.4693877551020407,9.387755102040817,5.510204081632653,0.0,0
168,3.673469387755102,9.387755102040817,5.714285714285714,0.0,0
169,3.8775510204081636,9.387755102040817,5.714285714285714,0.0,0
170,4.081632653061225,9.387755102040817,5.918367346938775,0.0,0
171,4.285714285714286,9.387755102040817,6.122448979591837,0.0,0
172,4.4897959183673475,9.387755102040817,6.326530612244898,0.0,0
173,4.6938775510204085,9.387755102040817,6.530612244897959,0.0,0
174,4.8979591836734695,9.387755102040817,6.530612244897959,0.0,0
175,5.1020408163265305,9.387755102040817,6.73469387755102,0.0,0
176,5.3061224489795915,9.387755102040817,6.938775510204081,0.0,0
177,5.510204081632653,9.387755102040817,7.142857142857143,0.0,0
178,5.714285714285714,9.387755102040817,7.346938775510204,0.0,0
179,5.918367346938775,9.387755102040817,7.346938775510204,0.0,0
180,6.122448979591837,9.387755102040817,7.551020408163265,0.0,0
181,6.326530612244898,9.387755102040817,7.755102040816327,0.0,0
182,6.530612244897959,9.387755102040817,7.755102040816327,0.0,0
183,6.73469387755102,9.387755102040817,7.959183673469388,0.0,0
184,6.938775510204081,9.387755102040817,7.959183673469388,0.0,0
185,7.142857142857143,9.387755102040817,7.959183673469388,0.0,0
186,7.346938775510204,9.387755102040817,7.959183673469388,0.0,0
187,7.551020408163265,9.387755102040817,8.16326530612245,0.0,0
188,7.755102040816327,9.387755102040817,8.16326530612245,0.0,0
189,7.959183673469388,9.387755102040817,8.16326530612245,0.0,0
190,8.16326530612245,9.387755102040817,8.16326530612245,0.0,0
191,8.36734693877551,9.387755102040817,8.16326530612245,0.0,0
192,8.571428571428571,9.387755102040817,8.16326530612245,0.0,0
193,8.775510204081632,9.387755102040817,8.16326530612245,0.0,0
194,8.979591836734695,9.387755102040817,8.16326530612245,0.0,0
195,9.183673469387756,9.387755102040817,8.16326530612245,0.0,0
196,9.387755102040817,9.387755102040817,8.16326530612245,0.0,0
197,9.591836734693878,9.387755102040817,8.16326530612245,0.0,0
198,9.795918367346939,9.387755102040817,8.16326530612245,0.0,0
199,10.0,9.387755102040817,8.16326530612245,0.0,0
200,0.0,9.183673469387756,5.1020408163265305,0.0,0
201,0.20408163265306123,9.183673469387756,5.1020408163265305,0.0,0
202,0.40816326530612246,9.183673469387756,5.1020408163265305,0.0,0
203,0.6122448979591837,9.183673469387756,5.1020408163265305,0.0,0
204,0.8163265306122449,9.183673469387756,5.1020408163265305,0.0,0
205,1.0204081632653061,9.183673469387756,5.1020408163265305,0.0,0
206,1.2244897959183674,9.183673469387756,5.1020408163265305,0.0,0
207,1.4285714285714286,9.183673469387756,5.1020408163265305,0.0,0
208,1.6326530612244898,9.183673469387756,5.1020408163265305,0.0,0
209,1.836734693877551,9.183673469387756,5.1020408163265305,0.0,0
210,2.0408163265306123,9.183673469387756,5.1020408163265305,0.0,0
211,2.2448979591836737,9.183673469387756,5.1020408163265305,0.0,0
212,2.4489795918367347,9.183673469387756,5.1020408163265305,0.0,0
213,2.6530612244897958,9.183673469387756,5.1020408163265305,0.0,0
214,2.857142857142857,9.183673469387756,5.3061224489795915,0.0,0
215,3.0612244897959187,9.183673469387756,5.3061224489795915,0.0,0
216,3.2653061224489797,9.183673469387756,5.510204081632653,0.0,0
217,3.4693877551020407,9.183673469387756,5.510204081632653,0.0,0
218,3.673469387755102,9.183673469387756,5.714285714285714,0.0,0
219,3.8775510204081636,9.183673469387756,5.714285714285714,0.0,0
220,4.081632653061225,9.183673469387756,5.918367346938775,0.0,0
221,4.285714285714286,9.183673469387756,6.122448979591837,0.0,0
222,4.4897959183673475,9.183673469387756,6.326530612244898,0.0,0
223,4.6938775510204085,9.183673469387756,6.530612244897959,0.0,0
224,4.8979591836734695,9.183673469387756,6.530612244897959,0.0,0
225,5.1020408163265305,9.183673469387756,6.73469387755102,0.0,0
226,5.3061224489795915,9.183673469387756,6.938775510204081,0.0,0
227,5.510204081632653,9.183673469387756,7.142857142857143,0.0,0
228,5.714285714285714,9.183673469387756,7.346938775510204,0.0,0
229,5.918367346938775,9.183673469387756,7.346938775510204,0.0,0
230,6.122448979591837,9.183673469387756,7.551020408163265,0.0,0
231,6.326530612244898,9.183673469387756,7.755102040816327,0.0,0
232,6.530612244897959,9.183673469387756,7.755102040816327,0.0,0
233,6.73469387755102,9.183673469387756,7.959183673469388,0.0,0
234,6.938775510204081,9.183673469387756,7.959183673469388,0.0,0
235,7.142857142857143,9.183673469387756,7.959183673469388,0.0,0
236,7.346938775510204,9.183673469387756,8.16326530612245,0.0,0
237,7.551020408163265,9.183673469387756,8.16326530612245,0.0,0
238,7.755102040816327,9.183673469387756,8.16326530612245,0.0,0
239,7.959183673469388,9.183673469387756,8.16326530612245,0.0,0
240,8.16326530612245,9.183673469387756,8.16326530612245,0.0,0
241,8.36734693877551,9.183673469387756,8.16326530612245,0.0,0
242,8.571428571428571,9.183673469387756,8.16326530612245,0.0,0
243,8.775510204081632,9.183673469387756,8.16326530612245,0.0,0
244,8.979591836734695,9.183673469387756,8.16326530612245,0.0,0
245,9.183673469387756,9.183673469387756,8.16326530612245,0.0,0
246,9.387755102040817,9.183673469387756,8.16326530612245,0.0,0
247,9.591836734693878,9.183673469387756,8.16326530612245,0.0,0
248,9.795918367346939,9.183673469387756,8.16326530612245,0.0,0
249,10.0,9.183673469387756,8.16326530612245,0.0,0
250,0.0,8.979591836734695,5.1020408163265305,0.0,0
251,0.20408163265306123,8.979591836734695,5.1020408163265305,0.0,0
252,0.40816326530612246,8.979591836734695,5.1020408163265305,0.0,0
253,0.6122448979591837,8.979591836734695,5.1020408163265305,0.0,0
254,0.8163265306122449,8.979591836734695,5.1020408163265305,0.0,0
255,1.0204081632653061,8.979591836734695,5.1020408163265305,0.0,0
256,1.2244897959183674,8.979591836734695,5.1020408163265305,0.0,0
257,1.4285714285714286,8.979591836734695,5.1020408163265305,0.0,0
258,1.6326530612244898,8.979591836734695,5.1020408163265305,0.0,0
259,1.836734693877551,8.979591836734695,5.1020408163265305,0.0,0
260,2.0408163265306123,8.979591836734695,5.1020408163265305,0.0,0
261,2.2448979591836737,8.979591836734695,5.1020408163265305,0.0,0
262,2.4489795918367347,8.979591836734695,5.1020408163265305,0.0,0
263,2.6530612244897958,8.979591836734695,5.1020408163265305,0.0,0
264,2.857142857142857,8.979591836734695,5.3061224489795915,0.0,0
265,3.0612244897959187,8.979591836734695,5.3061224489795915,0.0,0
266,3.2653061224489797,8.979591836734695,5.3061224489795915,0.0,0
267,3.4693877551020407,8.979591836734695,5.510204081632653,0.0,0
268,3.673469387755102,8.979591836734695,5.714285714285714,0.0,0
269,3.8775510204081636,8.979591836734695,5.714285714285714,0.0,0
270,4.081632653061225,8.979591836734695,5.918367346938775,0.0,0
271,4.285714285714286,8.979591836734695,6.122448979591837,0.0,0
272,4.4897959183673475,8.979591836734695,6.326530612244898,0.0,0
273,4.6938775510204085,8.979591836734695,6.530612244897959,0.0,0
274,4.8979591836734695,8.979591836734695,6.530612244897959,0.0,0
275,5.1020408163265305,8.979591836734695,6.73469387755102,0.0,0
276,5.3061224489795915,8.979591836734695,6.938775510204081,0.0,0
277,5.510204081632653,8.979591836734695,7.142857142857143,0.0,0
278,5.714285714285714,8.979591836734695,7.346938775510204,0.0,0
279,5.918367346938775,8.979591836734695,7.346938775510204,0.0,0
280,6.122448979591837,8.979591836734695,7.551020408163265,0.0,0
281,6.326530612244898,8.979591836734695,7.755102040816327,0.0,0
282,6.530612244897959,8.979591836734695,7.755102040816327,0.0,0
283,6.73469387755102,8.979591836734695,7.959183673469388,0.0,0
284,6.938775510204081,8.979591836734695,7.959183673469388,0.0,0
285,7.142857142857143,8.979591836734695,7.959183673469388,0.0,0
286,7.346938775510204,8.979591836734695,8.16326530612245,0.0,0
287,7.551020408163265,8.979591836734695,8.16326530612245,0.0,0
288,7.755102040816327,8.979591836734695,8.16326530612245,0.0,0
289,7.959183673469388,8.979591836734695,8.16326530612245,0.0,0
290,8.16326530612245,8.979591836734695,8.16326530612245,0.0,0
291,8.36734693877551,8.979591836734695,8.16326530612245,0.0,0
292,8.571428571428571,8.979591836734695,8.16326530612245,0.0,0
293,8.775510204081632,8.979591836734695,8.16326530612245,0.0,0
294,8.979591836734695,8.979591836734695,8.16326530612245,0.0,0
295,9.183673469387756,8.979591836734695,8.16326530612245,0.0,0
296,9.387755102040817,8.979591836734695,8.16326530612245,0.0,0
297,9.591836734693878,8.979591836734695,8.16326530612245,0.0,0
298,9.795918367346939,8.979591836734695,8.16326530612245,0.0,0
299,10.0,8.979591836734695,8.16326530612245,0.0,0
300,0.0,8.775510204081632,5.1020408163265305,0.0,0
301,0.20408163265306123,8.775510204081632,5.1020408163265305,0.0,0
302,0.40816326530612246,8.775510204081632,5.1020408163265305,0.0,0
303,0.6122448979591837,8.775510204081632,5.1020408163265305,0.0,0
304,0.8163265306122449,8.775510204081632,5.1020408163265305,0.0,0
305,1.0204081632653061,8.775510204081632,5.1020408163265305,0.0,0
306,1.2244897959183674,8.775510204081632,5.1020408163265305,0.0,0
307,1.4285714285714286,8.775510204081632,5.1020408163265305,0.0,0
308,1.6326530612244898,8.775510204081632,5.1020408163265305,0.0,0
309,1.836734693877551,8.775510204081632,5.1020408163265305,0.0,0
310,2.0408163265306123,8.775510204081632,5.1020408163265305,0.0,0
311,2.2448979591836737,8.775510204081632,5.1020408163265305,0.0,0
312,2.4489795918367347,8.775510204081632,5.1020408163265305,0.0,0
313,2.6530612244897958,8.775510204081632,5.1020408163265305,0.0,0
314,2.857142857142857,8.775510204081632,5.3061224489795915,0.0,0
315,3.0612244897959187,8.775510204081632,5.3061224489795915,0.0,0
316,3.2653061224489797,8.775510204081632,5.3061224489795915,0.0,0
317,3.4693877551020407,8.775510204081632,5.510204081632653,0.0,0
318,3.673469387755102,8.775510204081632,5.714285714285714,0.0,0
319,3.8775510204081636,8.775510204081632,5.714285714285714,0.0,0
320,4.081632653061225,8.775510204081632,5.918367346938775,0.0,0
321,4.285714285714286,8.775510204081632,6.122448979591837,0.0,0
322,4.4897959183673475,8.775510204081632,6.326530612244898,0.0,0
323,4.6938775510204085,8.775510204081632,6.530612244897959,0.0,0
324,4.8979591836734695,8.775510204081632,6.530612244897959,0.0,0
325,5.1020408163265305,8.775510204081632,6.73469387755102,0.0,0
326,5.3061224489795915,8.775510204081632,6.938775510204081,0.0,0
327,5.510204081632653,8.775510204081632,7.142857142857143,0.0,0
328,5.714285714285714,8.775510204081632,7.346938775510204,0.0,0
329,5.918367346938775,8.775510204081632,7.346938775510204,0.0,0
330,6.122448979591837,8.775510204081632,7.551020408163265,0.0,0
331,6.326530612244898,8.775510204081632,7.755102040816327,0.0,0
332,6.530612244897959,8.775510204081632,7.755102040816327,0.0,0
333,6.73469387755102,8.775510204081632,7.959183673469388,0.0,0
334,6.938775510204081,8.775510204081632,7.959183673469388,0.0,0
335,7.142857142857143,8.775510204081632,7.959183673469388,0.0,0
336,7.346938775510204,8.775510204081632,8.16326530612245,0.0,0
337,7.551020408163265,8.775510204081632,8.16326530612245,0.0,0
338,7.755102040816327,8.775510204081632,8.16326530612245,0.0,0
339,7.959183673469388,8.775510204081632,8.16326530612245,0.0,0
340,8.16326530612245,8.775510204081632,8.16326530612245,0.0,0
341,8.36734693877551,8.775510204081632,8.16326530612245,0.0,0
342,8.571428571428571,8.775510204081632,8.16326530612245,0.0,0
343,8.775510204081632,8.775510204081632,8.16326530612245,0.0,0
344,8.979591836734695,8.775510204081632,8.16326530612245,0.0,0
345,9.183673469387756,8.775510204081632,8.16326530612245,0.0,0
346,9.387755102040817,8.775510204081632,8.16326530612245,0.0,0
347,9.591836734693878,8.775510204081632,8.16326530612245,0.0,0
348,9.795918367346939,8.775510204081632,8.16326530612245,0.0,0
349,10.0,8.775510204081632,8.16326530612245,0.0,0
350,0.0,8.571428571428571,5.1020408163265305,0.0,0
351,0.20408163265306123,8.571428571428571,5.1020408163265305,0.0,0
352,0.40816326530612246,8.571428571428571,5.1020408163265305,0.0,0
353,0.6122448979591837,8.571428571428571,5.1020408163265305,0.0,0
354,0.8163265306122449,8.571428571428571,5.1020408163265305,0.0,0
355,1.0204081632653061,8.571428571428571,5.1020408163265305,0.0,0
356,1.2244897959183674,8.571428571428571,5.1020408163265305,0.0,0
357,1.4285714285714286,8.571428571428571,5.1020408163265305,0.0,0
358,1.6326530612244898,8.571428571428571,5.1020408163265305,0.0,0
359,1.836734693877551,8.571428571428571,5.1020408163265305,0.0,0
360,2.0408163265306123,8.571428571428571,5.1020408163265305,0.0,0
361,2.2448979591836737,8.571428571428571,5.1020408163265305,0.0,0
362,2.4489795918367347,8.571428571428571,5.1020408163265305,0.0,0
363,2.6530612244897958,8.571428571428571,5.1020408163265305,0.0,0
364,2.857142857142857,8.571428571428571,5.3061224489795915,0.0,0
365,3.0612244897959187,8.571428571428571,5.3061224489795915,0.0,0
366,3.2653061224489797,8.571428571428571,5.3061224489795915,0.0,0
367,3.4693877551020407,8.571428571428571,5.510204081632653,0.0,0
368,3.673469387755102,8.571428571428571,5.714285714285714,0.0,0
369,3.8775510204081636,8.571428571428571,5.714285714285714,0.0,0
370,4.081632653061225,8.571428571428571,5.918367346938775,0.0,0
371,4.285714285714286,8.571428571428571,6.122448979591837,0.0,0
372,4.4897959183673475,8.571428571428571,6.326530612244898,0.0,0
373,4.6938775510204085,8.571428571428571,6.530612244897959,0.0,0
374,4.8979591836734695,8.571428571428571,6.530612244897959,0.0,0
375,5.1020408163265305,8.571428571428571,6.73469387755102,0.0,0
376,5.3061224489795915,8.571428571428571,6.938775510204081,0.0,0
377,5.510204081632653,8.571428571428571,7.142857142857143,0.0,0
378,5.714285714285714,8.571428571428571,7.346938775510204,0.0,0
379,5.918367346938775,8.571428571428571,7.346938775510204,0.0,0
380,6.122448979591837,8.571428571428571,7.551020408163265,0.0,0
381,6.326530612244898,8.571428571428571,7.755102040816327,0.0,0
382,6.530612244897959,8.571428571428571,7.755102040816327,0.0,0
383,6.73469387755102,8.571428571428571,7.959183673469388,0.0,0
384,6.938775510204081,8.571428571428571,7.959183673469388,0.0,0
385,7.142857142857143,8.571428571428571,7.959183673469388,0.0,0
386,7.346938775510204,8.571428571428571,8.16326530612245,0.0,0
387,7.551020408163265,8.571428571428571,8.16326530612245,0.0,0
388,7.755102040816327,8.571428571428571,8.16326530612245,0.0,0
389,7.959183673469388,8.571428571428571,8.16326530612245,0.0,0
390,8.16326530612245,8.571428571428571,8.16326530612245,0.0,0
391,8.36734693877551,8.571428571428571,8.16326530612245,0.0,0
392,8.571428571428571,8.571428571428571,8.16326530612245,0.0,0
393,8.775510204081632,8.571428571428571,8.16326530612245,0.0,0
394,8.979591836734695,8.571428571428571,8.16326530612245,0.0,0
395,9.183673469387756,8.571428571428571,8.16326530612245,0.0,0
396,9.387755102040817,8.571428571428571,8.16326530612245,0.0,0
397,9.591836734693878,8.571428571428571,8.16326530612245,0.0,0
398,9.795918367346939,8.571428571428571,8.16326530612245,0.0,0
399,10.0,8.571428571428571,8.16326530612245,0.0,0
400,0.0,8.36734693877551,5.1020408163265305,0.0,0
401,0.20408163265306123,8.36734693877551,5.1020408163265305,0.0,0
402,0.40816326530612246,8.36734693877551,5.1020408163265305,0.0,0
403,0.6122448979591837,8.36734693877551,5.1020408163265305,0.0,0
404,0.8163265306122449,8.36734693877551,5.1020408163265305,0.0,0
405,1.0204081632653061,8.36734693877551,5.1020408163265305,0.0,0
406,1.2244897959183674,8.36734693877551,5.1020408163265305,0.0,0
407,1.4285714285714286,8.36734693877551,5.1020408163265305,0.0,0
408,1.6326530612244898,8.36734693877551,5.1020408163265305,0.0,0
409,1.836734693877551,8.36734693877551,5.1020408163265305,0.0,0
410,2.0408163265306123,8.36734693877551,5.1020408163265305,0.0,0
411,2.2448979591836737,8.36734693877551,5.1020408163265305,0.0,0
412,2.4489795918367347,8.36734693877551,5.1020408163265305,0.0,0
413,2.6530612244897958,8.36734693877551,5.1020408163265305,0.0,0
414,2.857142857142857,8.36734693877551,5.3061224489795915,0.0,0
415,3.0612244897959187,8.36734693877551,5.3061224489795915,0.0,0
416,3.2653061224489797,8.36734693877551,5.3061224489795915,0.0,0
417,3.4693877551020407,8.36734693877551,5.510204081632653,0.0,0
418,3.673469387755102,8.36734693877551,5.714285714285714,0.0,0
419,3.8775510204081636,8.36734693877551,5.714285714285714,0.0,0
420,4.081632653061225,8.36734693877551,5.918367346938775,0.0,0
421,4.285714285714286,8.36734693877551,6.122448979591837,0.0,0
422,4.4897959183673475,8.36734693877551,6.326530612244898,0.0,0
423,4.6938775510204085,8.36734693877551,6.530612244897959,0.0,0
424,4.8979591836734695,8.36734693877551,6.530612244897959,0.0,0
425,5.1020408163265305,8.36734693877551,6.73469387755102,0.0,0
426,5.3061224489795915,8.36734693877551,6.938775510204081,0.0,0
427,5.510204081632653,8.36734693877551,7.142857142857143,0.0,0
428,5.714285714285714,8.36734693877551,7.346938775510204,0.0,0
429,5.918367346938775,8.36734693877551,7.346938775510204,0.0,0
430,6.122448979591837,8.36734693877551,7.551020408163265,0.0,0
431,6.326530612244898,8.36734693877551,7.755102040816327,0.0,0
432,6.530612244897959,8.36734693877551,7.755102040816327,0.0,0
433,6.73469387755102,8.36734693877551,7.959183673469388,0.0,0
